    0.900000       -0.049608
    0.700000       -0.204193
    0.600000       -0.342732
    0.500000       -0.374989
    0.400000       -0.471349
    0.200000       -0.864259
    0.100000       -0.884512
    0.080000       -0.907807
    0.050000       -0.836282
    0.010000       -0.557994
    0.000000        0.434961
    0.030000        0.244010
    0.090000        0.070098
    0.150000       -0.018565
    0.600000       -0.051589
    0.700000        0.070671
    0.800000        0.204748
    0.900000        0.289805
    0.950000        0.301697
