    0.9992293         0.3750127                                                                                                     
    0.9961514          0.333201                                                                                                     
    0.9900146         0.2706037                                                                                                     
    0.9808566         0.2242065                                                                                                     
     0.968734         0.1875152                                                                                                     
    0.9537215         0.1571465                                                                                                     
    0.9359117          0.131355                                                                                                     
    0.9154143         0.1090189                                                                                                     
    0.8923557        0.08940243                                                                                                     
    0.8668782         0.0720659                                                                                                     
    0.8391387        0.05661791                                                                                                     
    0.8093083        0.04273988                                                                                                     
     0.777571        0.03026378                                                                                                     
    0.7441223        0.01901694                                                                                                     
    0.7091685       0.008790113                                                                                                     
    0.6729251     -0.0005590183                                                                                                     
    0.6356156      -0.008978909                                                                                                     
      0.59747       -0.01661491                                                                                                     
    0.5587234       -0.02321909                                                                                                     
    0.5196148       -0.02884145                                                                                                     
    0.4803852        -0.0329776                                                                                                     
    0.4412766       -0.03562973                                                                                                     
      0.40253       -0.03608305                                                                                                     
    0.3643844       -0.03425419                                                                                                     
    0.3270749       -0.02883049                                                                                                     
    0.2908315       -0.01979945                                                                                                     
    0.2558777      -0.005393211                                                                                                     
     0.222429        0.01430137                                                                                                     
    0.1906917        0.04195571                                                                                                     
    0.1608613        0.07735744                                                                                                     
    0.1331218         0.1247123                                                                                                     
    0.1076443         0.1836987                                                                                                     
   0.08458571         0.2610982                                                                                                     
   0.06408833          0.356876                                                                                                     
   0.04627849         0.4823316                                                                                                     
   0.03126599          0.634784                                                                                                     
   0.01914339         0.8192804                                                                                                     
  0.009985435         0.9764609                                                                                                     
  0.003848581         0.9173847                                                                                                     
 0.0007706666         0.2654895                                                                                                     
 0.0007706666        -0.9671397                                                                                                     
  0.003848581         -1.842856                                                                                                     
  0.009985435         -2.066107                                                                                                     
   0.01914339         -1.886606                                                                                                     
   0.03126599         -1.693944                                                                                                     
   0.04627849         -1.502148                                                                                                     
   0.06408833         -1.350783                                                                                                     
   0.08458571         -1.219101                                                                                                     
    0.1076443         -1.110367                                                                                                     
    0.1331218         -1.014234                                                                                                     
    0.1608613        -0.9300553                                                                                                     
    0.1906917        -0.8532936                                                                                                     
     0.222429        -0.7833296                                                                                                     
    0.2558777        -0.7183623                                                                                                     
    0.2908315        -0.6576677                                                                                                     
    0.3270749        -0.6008726                                                                                                     
    0.3643844        -0.5473555                                                                                                     
      0.40253        -0.4970309                                                                                                     
    0.4412766        -0.4494994                                                                                                     
    0.4803852        -0.4050298                                                                                                     
    0.5196148        -0.3628087                                                                                                     
    0.5587234        -0.3230789                                                                                                     
      0.59747        -0.2852916                                                                                                     
    0.6356156        -0.2495466                                                                                                     
    0.6729251        -0.2151533                                                                                                     
    0.7091685        -0.1820879                                                                                                     
    0.7441223        -0.1498172                                                                                                     
     0.777571        -0.1182944                                                                                                     
    0.8093083        -0.0867672                                                                                                     
    0.8391387        -0.0552793                                                                                                     
    0.8668782       -0.02315595                                                                                                     
    0.8923557       0.009805676                                                                                                     
    0.9154143        0.04437877                                                                                                     
    0.9359117        0.08082049                                                                                                     
    0.9537215          0.120243                                                                                                     
     0.968734          0.163672                                                                                                     
    0.9808566         0.2130521                                                                                                     
    0.9900146         0.2719738                                                                                                     
    0.9961514         0.3489648                                                                                                     
    0.9992293          0.399694                                                                                                     

