VARIABLES="X","Y","Z","CP","X/C"
ZONE, t="USM3D SA-neg, FO turb, L1 Prism-Hex, eta=0.20"
1.728633791E-01  2.952035964E-01  8.194674738E-03  3.222743273E-01  2.667796798E-03
1.728633791E-01  2.952035964E-01  8.194674738E-03  3.222743273E-01  2.667796798E-03
1.731556356E-01  2.952035964E-01  8.668156341E-03  2.856314778E-01  2.988076769E-03
1.731556356E-01  2.952035964E-01  8.668156341E-03  2.856314778E-01  2.988076769E-03
1.734694988E-01  2.952035964E-01  9.147697128E-03  2.476806641E-01  3.332035150E-03
1.734694988E-01  2.952035964E-01  9.147697128E-03  2.476806641E-01  3.332035150E-03
1.738060415E-01  2.952035964E-01  9.633804671E-03  2.085091919E-01  3.700847970E-03
1.738060415E-01  2.952035964E-01  9.633804671E-03  2.085091919E-01  3.700847970E-03
1.741665155E-01  2.952035964E-01  1.012636721E-02  1.678781807E-01  4.095886368E-03
1.741665155E-01  2.952035964E-01  1.012636721E-02  1.678781807E-01  4.095886368E-03
1.745522022E-01  2.952035964E-01  1.062513981E-02  1.262698174E-01  4.518555477E-03
1.745522022E-01  2.952035964E-01  1.062513981E-02  1.262698174E-01  4.518555477E-03
1.749645770E-01  2.952035964E-01  1.113047916E-02  8.348692954E-02  4.970471375E-03
1.749645770E-01  2.952035964E-01  1.113047916E-02  8.348692954E-02  4.970471375E-03
1.754051000E-01  2.952035964E-01  1.164209843E-02  3.947579116E-02  5.453235004E-03
1.754051000E-01  2.952035964E-01  1.164209843E-02  3.947579116E-02  5.453235004E-03
1.758754700E-01  2.952035964E-01  1.215992402E-02  -5.344940815E-03  5.968707148E-03
1.758754700E-01  2.952035964E-01  1.215992402E-02  -5.344940815E-03  5.968707148E-03
1.763774306E-01  2.952035964E-01  1.268428937E-02  -5.152823403E-02  6.518798880E-03
1.763774306E-01  2.952035964E-01  1.268428937E-02  -5.152823403E-02  6.518798880E-03
1.769129038E-01  2.952035964E-01  1.321478095E-02  -9.917258471E-02  7.105616853E-03
1.769129038E-01  2.952035964E-01  1.321478095E-02  -9.917258471E-02  7.105616853E-03
1.774839312E-01  2.952035964E-01  1.375121437E-02  -1.479804814E-01  7.731398102E-03
1.774839312E-01  2.952035964E-01  1.375121437E-02  -1.479804814E-01  7.731398102E-03
1.780927330E-01  2.952035964E-01  1.429360081E-02  -1.987841427E-01  8.398575708E-03
1.780927330E-01  2.952035964E-01  1.429360081E-02  -1.987841427E-01  8.398575708E-03
1.787416637E-01  2.952035964E-01  1.484096982E-02  -2.514812052E-01  9.109730832E-03
1.787416637E-01  2.952035964E-01  1.484096982E-02  -2.514812052E-01  9.109730832E-03
1.794332713E-01  2.952035964E-01  1.539237145E-02  -3.049995303E-01  9.867654182E-03
1.794332713E-01  2.952035964E-01  1.539237145E-02  -3.049995303E-01  9.867654182E-03
1.801702827E-01  2.952035964E-01  1.594705321E-02  -3.590753675E-01  1.067533530E-02
1.801702827E-01  2.952035964E-01  1.594705321E-02  -3.590753675E-01  1.067533530E-02
1.809556484E-01  2.952035964E-01  1.650402136E-02  -4.132148921E-01  1.153600682E-02
1.809556484E-01  2.952035964E-01  1.650402136E-02  -4.132148921E-01  1.153600682E-02
1.817924976E-01  2.952035964E-01  1.706261933E-02  -4.671969712E-01  1.245309878E-02
1.817924976E-01  2.952035964E-01  1.706261933E-02  -4.671969712E-01  1.245309878E-02
1.826842129E-01  2.952035964E-01  1.762233675E-02  -5.224735141E-01  1.343031786E-02
1.826842129E-01  2.952035964E-01  1.762233675E-02  -5.224735141E-01  1.343031786E-02
1.836344153E-01  2.952035964E-01  1.818160899E-02  -5.791798830E-01  1.447163150E-02
1.836344153E-01  2.952035964E-01  1.818160899E-02  -5.791798830E-01  1.447163150E-02
1.846469790E-01  2.952035964E-01  1.873881929E-02  -6.357040405E-01  1.558128651E-02
1.846469790E-01  2.952035964E-01  1.873881929E-02  -6.357040405E-01  1.558128651E-02
1.857260615E-01  2.952035964E-01  1.929253340E-02  -6.916350126E-01  1.676383987E-02
1.857260615E-01  2.952035964E-01  1.929253340E-02  -6.916350126E-01  1.676383987E-02
1.868761033E-01  2.952035964E-01  1.984100789E-02  -7.463729382E-01  1.802415401E-02
1.868761033E-01  2.952035964E-01  1.984100789E-02  -7.463729382E-01  1.802415401E-02
1.881018728E-01  2.952035964E-01  2.038278058E-02  -7.985731363E-01  1.936745830E-02
1.881018728E-01  2.952035964E-01  2.038278058E-02  -7.985731363E-01  1.936745830E-02
1.894084811E-01  2.952035964E-01  2.091676183E-02  -8.480843306E-01  2.079935372E-02
1.894084811E-01  2.952035964E-01  2.091676183E-02  -8.480843306E-01  2.079935372E-02
1.908013374E-01  2.952035964E-01  2.144140564E-02  -8.947595358E-01  2.232576720E-02
1.908013374E-01  2.952035964E-01  2.144140564E-02  -8.947595358E-01  2.232576720E-02
1.922863126E-01  2.952035964E-01  2.195557766E-02  -9.374665618E-01  2.395313047E-02
1.922863126E-01  2.952035964E-01  2.195557766E-02  -9.374665618E-01  2.395313047E-02
1.938695610E-01  2.952035964E-01  2.245878056E-02  -9.759972095E-01  2.568819188E-02
1.938695610E-01  2.952035964E-01  2.245878056E-02  -9.759972095E-01  2.568819188E-02
1.955577433E-01  2.952035964E-01  2.295018546E-02  -1.010178089E+00  2.753824741E-02
1.955577433E-01  2.952035964E-01  2.295018546E-02  -1.010178089E+00  2.753824741E-02
1.973578930E-01  2.952035964E-01  2.342968807E-02  -1.038879395E+00  2.951100841E-02
1.973578930E-01  2.952035964E-01  2.342968807E-02  -1.038879395E+00  2.951100841E-02
1.992775649E-01  2.952035964E-01  2.389828116E-02  -1.061750531E+00  3.161475062E-02
1.992775649E-01  2.952035964E-01  2.389828116E-02  -1.061750531E+00  3.161475062E-02
2.013247609E-01  2.952035964E-01  2.435698546E-02  -1.078438997E+00  3.385824710E-02
2.013247609E-01  2.952035964E-01  2.435698546E-02  -1.078438997E+00  3.385824710E-02
2.035079449E-01  2.952035964E-01  2.480819076E-02  -1.087795138E+00  3.625077009E-02
2.035079449E-01  2.952035964E-01  2.480819076E-02  -1.087795138E+00  3.625077009E-02
2.058361769E-01  2.952035964E-01  2.525588311E-02  -1.089938641E+00  3.880224749E-02
2.058361769E-01  2.952035964E-01  2.525588311E-02  -1.089938641E+00  3.880224749E-02
2.083189934E-01  2.952035964E-01  2.570355497E-02  -1.085076690E+00  4.152313247E-02
2.083189934E-01  2.952035964E-01  2.570355497E-02  -1.085076690E+00  4.152313247E-02
2.109665126E-01  2.952035964E-01  2.615629323E-02  -1.072769165E+00  4.442451149E-02
2.109665126E-01  2.952035964E-01  2.615629323E-02  -1.072769165E+00  4.442451149E-02
2.137894481E-01  2.952035964E-01  2.662032284E-02  -1.054813981E+00  4.751813039E-02
2.137894481E-01  2.952035964E-01  2.662032284E-02  -1.054813981E+00  4.751813039E-02
2.167990208E-01  2.952035964E-01  2.709832601E-02  -1.028862953E+00  5.081628263E-02
2.167990208E-01  2.952035964E-01  2.709832601E-02  -1.028862953E+00  5.081628263E-02
2.200071216E-01  2.952035964E-01  2.759283036E-02  -9.737270474E-01  5.433199555E-02
2.200071216E-01  2.952035964E-01  2.759283036E-02  -9.737270474E-01  5.433199555E-02
2.234261781E-01  2.952035964E-01  2.810624614E-02  -8.552697301E-01  5.807889625E-02
2.234261781E-01  2.952035964E-01  2.810624614E-02  -8.552697301E-01  5.807889625E-02
2.270692140E-01  2.952035964E-01  2.863811702E-02  -6.780300140E-01  6.207124889E-02
2.270692140E-01  2.952035964E-01  2.863811702E-02  -6.780300140E-01  6.207124889E-02
2.309498638E-01  2.952035964E-01  2.918708138E-02  -5.217434764E-01  6.632400304E-02
2.309498638E-01  2.952035964E-01  2.918708138E-02  -5.217434764E-01  6.632400304E-02
2.350822985E-01  2.952035964E-01  2.975172363E-02  -4.569725990E-01  7.085268199E-02
2.350822985E-01  2.952035964E-01  2.975172363E-02  -4.569725990E-01  7.085268199E-02
2.394811809E-01  2.952035964E-01  3.033124655E-02  -4.574355185E-01  7.567335665E-02
2.394811809E-01  2.952035964E-01  3.033124655E-02  -4.574355185E-01  7.567335665E-02
2.441617697E-01  2.952035964E-01  3.092490323E-02  -4.669024944E-01  8.080275357E-02
2.441617697E-01  2.952035964E-01  3.092490323E-02  -4.669024944E-01  8.080275357E-02
2.491396517E-01  2.952035964E-01  3.153169155E-02  -4.707092047E-01  8.625794947E-02
2.491396517E-01  2.952035964E-01  3.153169155E-02  -4.707092047E-01  8.625794947E-02
2.544308901E-01  2.952035964E-01  3.215014935E-02  -4.737536609E-01  9.205654263E-02
2.544308901E-01  2.952035964E-01  3.215014935E-02  -4.737536609E-01  9.205654263E-02
2.600517869E-01  2.952035964E-01  3.277866542E-02  -4.775286019E-01  9.821641445E-02
2.600517869E-01  2.952035964E-01  3.277866542E-02  -4.775286019E-01  9.821641445E-02
2.660188973E-01  2.952035964E-01  3.341549635E-02  -4.808418453E-01  1.047556847E-01
2.660188973E-01  2.952035964E-01  3.341549635E-02  -4.808418453E-01  1.047556847E-01
2.723488510E-01  2.952035964E-01  3.405881301E-02  -4.830290377E-01  1.116926000E-01
2.723488510E-01  2.952035964E-01  3.405881301E-02  -4.830290377E-01  1.116926000E-01
2.790582776E-01  2.952035964E-01  3.470678255E-02  -4.842284024E-01  1.190453693E-01
2.790582776E-01  2.952035964E-01  3.470678255E-02  -4.842284024E-01  1.190453693E-01
2.861635387E-01  2.952035964E-01  3.535735980E-02  -4.847213924E-01  1.268319339E-01
2.861635387E-01  2.952035964E-01  3.535735980E-02  -4.847213924E-01  1.268319339E-01
2.936807573E-01  2.952035964E-01  3.600832820E-02  -4.846586883E-01  1.350699514E-01
2.936807573E-01  2.952035964E-01  3.600832820E-02  -4.846586883E-01  1.350699514E-01
3.016254306E-01  2.952035964E-01  3.665759042E-02  -4.842131734E-01  1.437764168E-01
3.016254306E-01  2.952035964E-01  3.665759042E-02  -4.842131734E-01  1.437764168E-01
3.100123107E-01  2.952035964E-01  3.730278462E-02  -4.835531116E-01  1.529674828E-01
3.100123107E-01  2.952035964E-01  3.730278462E-02  -4.835531116E-01  1.529674828E-01
3.188550770E-01  2.952035964E-01  3.794153407E-02  -4.828017950E-01  1.626581550E-01
3.188550770E-01  2.952035964E-01  3.794153407E-02  -4.828017950E-01  1.626581550E-01
3.281662762E-01  2.952035964E-01  3.857164457E-02  -4.821983278E-01  1.728621721E-01
3.281662762E-01  2.952035964E-01  3.857164457E-02  -4.821983278E-01  1.728621721E-01
3.379568756E-01  2.952035964E-01  3.919045255E-02  -4.819406867E-01  1.835915595E-01
3.379568756E-01  2.952035964E-01  3.919045255E-02  -4.819406867E-01  1.835915595E-01
3.482359946E-01  2.952035964E-01  3.979522735E-02  -4.821521938E-01  1.948563159E-01
3.482359946E-01  2.952035964E-01  3.979522735E-02  -4.821521938E-01  1.948563159E-01
3.590106666E-01  2.952035964E-01  4.038311541E-02  -4.830356240E-01  2.066641301E-01
3.590106666E-01  2.952035964E-01  4.038311541E-02  -4.830356240E-01  2.066641301E-01
3.702855110E-01  2.952035964E-01  4.095076770E-02  -4.847543240E-01  2.190200835E-01
3.702855110E-01  2.952035964E-01  4.095076770E-02  -4.847543240E-01  2.190200835E-01
3.820624948E-01  2.952035964E-01  4.149469361E-02  -4.874880612E-01  2.319263220E-01
3.820624948E-01  2.952035964E-01  4.149469361E-02  -4.874880612E-01  2.319263220E-01
3.943404853E-01  2.952035964E-01  4.201056063E-02  -4.913826287E-01  2.453816086E-01
3.943404853E-01  2.952035964E-01  4.201056063E-02  -4.913826287E-01  2.453816086E-01
4.071151614E-01  2.952035964E-01  4.249364883E-02  -4.965365529E-01  2.593812048E-01
4.071151614E-01  2.952035964E-01  4.249364883E-02  -4.965365529E-01  2.593812048E-01
4.203786850E-01  2.952035964E-01  4.293831438E-02  -5.030283332E-01  2.739165127E-01
4.203786850E-01  2.952035964E-01  4.293831438E-02  -5.030283332E-01  2.739165127E-01
4.341193736E-01  2.952035964E-01  4.333834350E-02  -5.108869672E-01  2.889747620E-01
4.341193736E-01  2.952035964E-01  4.333834350E-02  -5.108869672E-01  2.889747620E-01
4.483218193E-01  2.952035964E-01  4.368675500E-02  -5.201413631E-01  3.045390248E-01
4.483218193E-01  2.952035964E-01  4.368675500E-02  -5.201413631E-01  3.045390248E-01
4.629664719E-01  2.952035964E-01  4.397583008E-02  -5.307489038E-01  3.205879033E-01
4.629664719E-01  2.952035964E-01  4.397583008E-02  -5.307489038E-01  3.205879033E-01
4.780296981E-01  2.952035964E-01  4.419720918E-02  -5.425782800E-01  3.370954990E-01
4.780296981E-01  2.952035964E-01  4.419720918E-02  -5.425782800E-01  3.370954990E-01
4.934839010E-01  2.952035964E-01  4.434238002E-02  -5.554538965E-01  3.540315628E-01
4.934839010E-01  2.952035964E-01  4.434238002E-02  -5.554538965E-01  3.540315628E-01
5.092974305E-01  2.952035964E-01  4.440291598E-02  -5.692035556E-01  3.713614047E-01
5.092974305E-01  2.952035964E-01  4.440291598E-02  -5.692035556E-01  3.713614047E-01
5.254349709E-01  2.952035964E-01  4.437070340E-02  -5.836006999E-01  3.890463114E-01
5.254349709E-01  2.952035964E-01  4.437070340E-02  -5.836006999E-01  3.890463114E-01
5.418574214E-01  2.952035964E-01  4.423829168E-02  -5.982959270E-01  4.070434570E-01
5.418574214E-01  2.952035964E-01  4.423829168E-02  -5.982959270E-01  4.070434570E-01
5.585227609E-01  2.952035964E-01  4.399986193E-02  -6.129027605E-01  4.253067672E-01
5.585227609E-01  2.952035964E-01  4.399986193E-02  -6.129027605E-01  4.253067672E-01
5.753858685E-01  2.952035964E-01  4.365165904E-02  -6.271926761E-01  4.437868297E-01
5.753858685E-01  2.952035964E-01  4.365165904E-02  -6.271926761E-01  4.437868297E-01
5.923995376E-01  2.952035964E-01  4.319127277E-02  -6.408584118E-01  4.624318779E-01
5.923995376E-01  2.952035964E-01  4.319127277E-02  -6.408584118E-01  4.624318779E-01
6.095145941E-01  2.952035964E-01  4.261894152E-02  -6.534624100E-01  4.811880589E-01
6.095145941E-01  2.952035964E-01  4.261894152E-02  -6.534624100E-01  4.811880589E-01
6.266806126E-01  2.952035964E-01  4.193772748E-02  -6.646885276E-01  5.000000596E-01
6.266806126E-01  2.952035964E-01  4.193772748E-02  -6.646885276E-01  5.000000596E-01
6.438466311E-01  2.952035964E-01  4.115314409E-02  -6.743150949E-01  5.188120604E-01
6.438466311E-01  2.952035964E-01  4.115314409E-02  -6.743150949E-01  5.188120604E-01
6.609616876E-01  2.952035964E-01  4.027291760E-02  -6.824884415E-01  5.375682116E-01
6.609616876E-01  2.952035964E-01  4.027291760E-02  -6.824884415E-01  5.375682116E-01
6.779752970E-01  2.952035964E-01  3.930662200E-02  -6.895725727E-01  5.562132001E-01
6.779752970E-01  2.952035964E-01  3.930662200E-02  -6.895725727E-01  5.562132001E-01
6.948384047E-01  2.952035964E-01  3.826542944E-02  -6.935386658E-01  5.746932626E-01
6.948384047E-01  2.952035964E-01  3.826542944E-02  -6.935386658E-01  5.746932626E-01
7.115038037E-01  2.952035964E-01  3.716167063E-02  -6.867071986E-01  5.929566622E-01
7.115038037E-01  2.952035964E-01  3.716167063E-02  -6.867071986E-01  5.929566622E-01
7.279262543E-01  2.952035964E-01  3.600794449E-02  -6.318423152E-01  6.109538078E-01
7.279262543E-01  2.952035964E-01  3.600794449E-02  -6.318423152E-01  6.109538078E-01
7.440637350E-01  2.952035964E-01  3.481661156E-02  -4.731001556E-01  6.286386847E-01
7.440637350E-01  2.952035964E-01  3.481661156E-02  -4.731001556E-01  6.286386847E-01
7.598773241E-01  2.952035964E-01  3.359946236E-02  -2.917903662E-01  6.459685564E-01
7.598773241E-01  2.952035964E-01  3.359946236E-02  -2.917903662E-01  6.459685564E-01
7.753314972E-01  2.952035964E-01  3.236736730E-02  -1.998535842E-01  6.629045606E-01
7.753314972E-01  2.952035964E-01  3.236736730E-02  -1.998535842E-01  6.629045606E-01
7.903947234E-01  2.952035964E-01  3.112982772E-02  -1.689444780E-01  6.794121861E-01
7.903947234E-01  2.952035964E-01  3.112982772E-02  -1.689444780E-01  6.794121861E-01
8.050393462E-01  2.952035964E-01  2.989491448E-02  -1.517216563E-01  6.954610348E-01
8.050393462E-01  2.952035964E-01  2.989491448E-02  -1.517216563E-01  6.954610348E-01
8.192418218E-01  2.952035964E-01  2.866931446E-02  -1.359843612E-01  7.110252976E-01
8.192418218E-01  2.952035964E-01  2.866931446E-02  -1.359843612E-01  7.110252976E-01
8.329825401E-01  2.952035964E-01  2.745838463E-02  -1.210382655E-01  7.260835767E-01
8.329825401E-01  2.952035964E-01  2.745838463E-02  -1.210382655E-01  7.260835767E-01
8.462460041E-01  2.952035964E-01  2.626624890E-02  -1.071039885E-01  7.406188250E-01
8.462460041E-01  2.952035964E-01  2.626624890E-02  -1.071039885E-01  7.406188250E-01
8.590207100E-01  2.952035964E-01  2.509596758E-02  -9.392930567E-02  7.546184659E-01
8.590207100E-01  2.952035964E-01  2.509596758E-02  -9.392930567E-02  7.546184659E-01
8.712987304E-01  2.952035964E-01  2.394983545E-02  -8.118323237E-02  7.680737972E-01
8.712987304E-01  2.952035964E-01  2.394983545E-02  -8.118323237E-02  7.680737972E-01
8.830756545E-01  2.952035964E-01  2.282964438E-02  -6.867910177E-02  7.809799910E-01
8.830756545E-01  2.952035964E-01  2.282964438E-02  -6.867910177E-02  7.809799910E-01
8.943505883E-01  2.952035964E-01  2.173669264E-02  -5.631434545E-02  7.933360338E-01
8.943505883E-01  2.952035964E-01  2.173669264E-02  -5.631434545E-02  7.933360338E-01
9.051252007E-01  2.952035964E-01  2.067203820E-02  -4.402612522E-02  8.051437736E-01
9.051252007E-01  2.952035964E-01  2.067203820E-02  -4.402612522E-02  8.051437736E-01
9.154043198E-01  2.952035964E-01  1.963649876E-02  -3.177473694E-02  8.164085150E-01
9.154043198E-01  2.952035964E-01  1.963649876E-02  -3.177473694E-02  8.164085150E-01
9.251949191E-01  2.952035964E-01  1.863091439E-02  -1.954345033E-02  8.271378875E-01
9.251949191E-01  2.952035964E-01  1.863091439E-02  -1.954345033E-02  8.271378875E-01
9.345061183E-01  2.952035964E-01  1.765614748E-02  -7.341898978E-03  8.373419046E-01
9.345061183E-01  2.952035964E-01  1.765614748E-02  -7.341898978E-03  8.373419046E-01
9.433488846E-01  2.952035964E-01  1.671299711E-02  4.807784688E-03  8.470326066E-01
9.433488846E-01  2.952035964E-01  1.671299711E-02  4.807784688E-03  8.470326066E-01
9.517357945E-01  2.952035964E-01  1.580223441E-02  1.687181182E-02  8.562237024E-01
9.517357945E-01  2.952035964E-01  1.580223441E-02  1.687181182E-02  8.562237024E-01
9.596804380E-01  2.952035964E-01  1.492446754E-02  2.881149389E-02  8.649301529E-01
9.596804380E-01  2.952035964E-01  1.492446754E-02  2.881149389E-02  8.649301529E-01
9.671976566E-01  2.952035964E-01  1.408033259E-02  4.058206081E-02  8.731681705E-01
9.671976566E-01  2.952035964E-01  1.408033259E-02  4.058206081E-02  8.731681705E-01
9.743029475E-01  2.952035964E-01  1.327032037E-02  5.213350058E-02  8.809547424E-01
9.743029475E-01  2.952035964E-01  1.327032037E-02  5.213350058E-02  8.809547424E-01
9.810123444E-01  2.952035964E-01  1.249468047E-02  6.342290342E-02  8.883074522E-01
9.810123444E-01  2.952035964E-01  1.249468047E-02  6.342290342E-02  8.883074522E-01
9.873422980E-01  2.952035964E-01  1.175365783E-02  7.440431416E-02  8.952444196E-01
9.873422980E-01  2.952035964E-01  1.175365783E-02  7.440431416E-02  8.952444196E-01
9.933094382E-01  2.952035964E-01  1.104726270E-02  8.503465354E-02  9.017837048E-01
9.933094382E-01  2.952035964E-01  1.104726270E-02  8.503465354E-02  9.017837048E-01
9.989302754E-01  2.952035964E-01  1.037524827E-02  9.528435767E-02  9.079434872E-01
9.989302754E-01  2.952035964E-01  1.037524827E-02  9.528435767E-02  9.079434872E-01
1.004221559E+00  2.952035964E-01  9.737252258E-03  1.051290929E-01  9.137421250E-01
1.004221559E+00  2.952035964E-01  9.737252258E-03  1.051290929E-01  9.137421250E-01
1.009199381E+00  2.952035964E-01  9.132671170E-03  1.145507842E-01  9.191972613E-01
1.009199381E+00  2.952035964E-01  9.132671170E-03  1.145507842E-01  9.191972613E-01
1.013880014E+00  2.952035964E-01  8.560790680E-03  1.235414892E-01  9.243267179E-01
1.013880014E+00  2.952035964E-01  8.560790680E-03  1.235414892E-01  9.243267179E-01
1.018278956E+00  2.952035964E-01  8.020858280E-03  1.320897192E-01  9.291474819E-01
1.018278956E+00  2.952035964E-01  8.020858280E-03  1.320897192E-01  9.291474819E-01
1.022411346E+00  2.952035964E-01  7.511914242E-03  1.401843280E-01  9.336761236E-01
1.022411346E+00  2.952035964E-01  7.511914242E-03  1.401843280E-01  9.336761236E-01
1.026292086E+00  2.952035964E-01  7.032763679E-03  1.478391588E-01  9.379289746E-01
1.026292086E+00  2.952035964E-01  7.032763679E-03  1.478391588E-01  9.379289746E-01
1.029935002E+00  2.952035964E-01  6.582069676E-03  1.550772041E-01  9.419211745E-01
1.029935002E+00  2.952035964E-01  6.582069676E-03  1.550772041E-01  9.419211745E-01
1.033354163E+00  2.952035964E-01  6.158521865E-03  1.619106233E-01  9.456681609E-01
1.033354163E+00  2.952035964E-01  6.158521865E-03  1.619106233E-01  9.456681609E-01
1.036562204E+00  2.952035964E-01  5.761212669E-03  1.683368832E-01  9.491838217E-01
1.036562204E+00  2.952035964E-01  5.761212669E-03  1.683368832E-01  9.491838217E-01
1.039571762E+00  2.952035964E-01  5.389268510E-03  1.743495464E-01  9.524819851E-01
1.039571762E+00  2.952035964E-01  5.389268510E-03  1.743495464E-01  9.524819851E-01
1.042394638E+00  2.952035964E-01  5.041525699E-03  1.799579263E-01  9.555755258E-01
1.042394638E+00  2.952035964E-01  5.041525699E-03  1.799579263E-01  9.555755258E-01
1.045042157E+00  2.952035964E-01  4.716254305E-03  1.851958036E-01  9.584769011E-01
1.045042157E+00  2.952035964E-01  4.716254305E-03  1.851958036E-01  9.584769011E-01
1.047525048E+00  2.952035964E-01  4.411745816E-03  1.901059151E-01  9.611978531E-01
1.047525048E+00  2.952035964E-01  4.411745816E-03  1.901059151E-01  9.611978531E-01
1.049853206E+00  2.952035964E-01  4.126465414E-03  1.947254539E-01  9.637492895E-01
1.049853206E+00  2.952035964E-01  4.126465414E-03  1.947254539E-01  9.637492895E-01
1.052036405E+00  2.952035964E-01  3.859031945E-03  1.990812570E-01  9.661418200E-01
1.052036405E+00  2.952035964E-01  3.859031945E-03  1.990812570E-01  9.661418200E-01
1.054083586E+00  2.952035964E-01  3.608193947E-03  2.031954527E-01  9.683852792E-01
1.054083586E+00  2.952035964E-01  3.608193947E-03  2.031954527E-01  9.683852792E-01
1.056003213E+00  2.952035964E-01  3.372812876E-03  2.070863247E-01  9.704889655E-01
1.056003213E+00  2.952035964E-01  3.372812876E-03  2.070863247E-01  9.704889655E-01
1.057803512E+00  2.952035964E-01  3.151849611E-03  2.107692063E-01  9.724618793E-01
1.057803512E+00  2.952035964E-01  3.151849611E-03  2.107692063E-01  9.724618793E-01
1.059491634E+00  2.952035964E-01  2.944350475E-03  2.142579705E-01  9.743118882E-01
1.059491634E+00  2.952035964E-01  2.944350475E-03  2.142579705E-01  9.743118882E-01
1.061074853E+00  2.952035964E-01  2.749439096E-03  2.175644338E-01  9.760469198E-01
1.061074853E+00  2.952035964E-01  2.749439096E-03  2.175644338E-01  9.760469198E-01
1.062559843E+00  2.952035964E-01  2.566307085E-03  2.206999362E-01  9.776743054E-01
1.062559843E+00  2.952035964E-01  2.566307085E-03  2.206999362E-01  9.776743054E-01
1.063952804E+00  2.952035964E-01  2.394206822E-03  2.236739099E-01  9.792008400E-01
1.063952804E+00  2.952035964E-01  2.394206822E-03  2.236739099E-01  9.792008400E-01
1.065259337E+00  2.952035964E-01  2.232445637E-03  2.264963537E-01  9.806326628E-01
1.065259337E+00  2.952035964E-01  2.232445637E-03  2.264963537E-01  9.806326628E-01
1.066485167E+00  2.952035964E-01  2.080379985E-03  2.291756868E-01  9.819760323E-01
1.066485167E+00  2.952035964E-01  2.080379985E-03  2.291756868E-01  9.819760323E-01
1.067635179E+00  2.952035964E-01  1.937413006E-03  2.317200303E-01  9.832363129E-01
1.067635179E+00  2.952035964E-01  1.937413006E-03  2.317200303E-01  9.832363129E-01
