0.00175     0.81140
0.00112     1.01577
0.00080     1.13376
0.00558     0.28262
0.00856     0.12929
0.00481     0.64445
0.00711     0.00436
0.01018     -0.09166
0.01018     0.38165
0.01325     -0.18219
0.02227     0.19986
0.02015     0.29349
0.02960     -0.43235
0.03165     0.08779
0.03481     -0.50633
0.03993     -0.57849
0.03931     0.01307
0.04468     -0.63577
0.04923     -0.05366
0.05158     -0.69723
0.05925     -0.77504
0.06323     -0.12545
0.08125     -0.19612
0.08478     -1.01189
0.10534     -0.26663
0.10908     -1.04524
0.13055     -0.31454
0.13646     -1.04006
0.15508     -0.34152
0.15985     -1.02872
0.17961     -0.35667
0.18382     -1.01555
0.20414     -0.36464
0.20735     -1.00454
0.22868     -0.36850
0.23174     -0.99358
0.25321     -0.36414
0.25628     -0.98521
0.27774     -0.35896
0.28081     -0.97471
0.30228     -0.35074
0.30534     -0.96932
0.32681     -0.33736
0.32988     -0.96050
0.35134     -0.32080
0.35441     -0.95203
0.37588     -0.30203
0.37894     -0.94442
0.40041     -0.28101
0.40348     -0.94223
0.41894     -0.93933
0.42494     -0.25454
0.43716     -0.93516
0.44948     -0.22476
0.45714     -0.93185
0.47401     -0.18895
0.48168     -0.92546
0.49854     -0.15572
0.50621     -0.92443
0.51979     -0.11892
0.53074     -0.92225
0.54278     -0.08202
0.55584     -0.92070
0.56686     -0.03510
0.57981     -0.91651
0.59207     0.00690
0.61060     -0.88890
0.61473     0.06381
0.62351     -0.74523
0.63947     0.10289
0.64079     -0.51843
0.66329     0.15854
0.68714     0.19995
0.71167     0.24655
0.73013     0.28364
0.75001     -0.44852
0.75285     0.31508
0.77113     -0.38583
0.77761     0.34910
0.79253     -0.33999
0.80214     0.37122
0.81151     -0.27911
0.82667     0.38665
0.83401     -0.21179
0.85120     0.39612
0.85545     -0.15298
0.87070     -0.09498
0.87574     0.40256
0.89030     -0.05155
0.90027     0.40193
0.90279     0.00121
0.92480     0.39813
0.92480     0.05302
0.94623     0.12252
0.94934     0.38966
0.96487     0.18792
0.97387     0.37612
0.98340     0.23166
0.99628     0.29474
0.99978     0.35302
0.65396     -0.53167
0.66875     -0.63393
0.68355     -0.60705
0.69835     -0.57718
0.71087     -0.55028
0.72453     -0.51739
0.00057     0.53826
0.00740     0.49315
0.02220     -0.34184
0.01764     -0.26372
0.06545     -0.84080
0.07342     -0.91896
