Legend:
0  AOA        Angle Of Attack
1  D_L        Domain Length
2  A_MS       Airfoil Mesh Size
3  BA_MS      Biggest Airfoil Mesh Size
4  FF_MS      Far Field Mesh Size
5  Om_MS      Outlet min Mesh Size
6  OM_MS      Outlet Max Mesh Size
7  WMGR       Wing Mesh Growth Rate
8  DMGR       Domain Mesh Growth Rate
9  WAGR       Wake Mesh Growth Rate
10 # Nodes    Thousands
11 # Elements Thousands
12 MT         Mesh execution Time (min)

   AOA        D_L       A_MS      BA_MS      FF_MS      Om_MS      OM_MS       WMGR       DMGR       WAGR         # Nodes      # Elements         MT        Cl_p         Cl_f         Cl_j         Cd_p         Cd_f         Cq_p         Cq_f    Solver
     5        100      1e-02      5e-02      1e+01      4e+00      4e+00       0.70       0.70       0.70         2.2e+01         1.0e+02        0.3      0.2761       0.1462       0.2827     1.13e-02    -6.36e-04    -6.36e-04   1.7024e-04    master
     5        100      1e-02      5e-02      1e+01      4e+00      4e+00       0.70       0.70       0.70         2.2e+01         1.0e+02        0.3      0.2914       0.1591       0.2974     1.20e-02    -7.52e-04    -7.52e-04  -1.6258e-03    filter
     5        100      1e-02      5e-02      1e+01      1e+00      2e+00       0.70       0.70       0.70         3.2e+01         1.7e+02        0.5      0.2730       0.2637       0.2803     1.17e-02     2.34e-03     2.34e-03  -1.1957e-02
     5        100      1e-02      5e-02      1e+01      1e+00      2e+00       0.70       0.70       0.70         3.2e+01         1.7e+02        0.5      0.2905       0.2940       0.2971     1.25e-02     2.97e-03     2.97e-03  -1.4921e-02
     5        100      1e-02      5e-02      1e+01      5e-01      1e+00       0.70       0.70       0.70         3.2e+01         1.6e+02        0.4      0.2788       0.2820       0.2854     1.13e-02     5.22e-03     5.22e-03  -7.4424e-03
     5        100      1e-02      5e-02      1e+01      5e-01      1e+00       0.70       0.70       0.70         3.2e+01         1.6e+02        0.4      0.2969       0.3157       0.3023     1.21e-02     6.55e-03     6.55e-03  -8.7844e-03
     5        100      1e-02      5e-02      1e+01      1e-01      5e-01       0.70       0.70       0.70         6.1e+01         3.2e+02        0.9      0.2797       0.2902       0.2862     1.13e-02     9.86e-03     9.86e-03   2.3492e-04
     5        100      1e-02      5e-02      1e+01      1e-01      5e-01       0.70       0.70       0.70         6.1e+01         3.2e+02        0.9      0.2981       0.3271       0.3036     1.22e-02     1.25e-02     1.25e-02   2.5420e-04
     5        100      1e-02      5e-02      1e+01      1e-01      1e-01       0.70       0.70       0.70         1.2e+02         7.4e+02        2.1      0.2951       0.3124       0.3015     1.27e-02     4.94e-03     4.94e-03  -4.7197e-04
     5        100      1e-02      5e-02      1e+01      1e-01      1e-01       0.70       0.70       0.70         1.2e+02         7.4e+02        2.1      0.2950       0.3124       0.3015     1.27e-02     4.94e-03     4.94e-03  -4.5224e-04
     5        100      1e-02      5e-02      1e+01      1e-01      5e-02       0.70       0.70       0.70         2.8e+02         1.7e+03        4.9      0.2959       0.3055       0.3023     1.28e-02     8.24e-03     8.24e-03   1.5217e-04   filter wing tip
