-0.00767    0.68668
-0.00696    0.54669
-0.00681    0.62690
-0.00643    0.35276
-0.00628    0.47848
-0.00608    0.41246
-0.00608    0.19504
-0.00596    0.26777
-0.00594    0.11989
-0.00552    0.05843
-0.00550    -0.01652
-0.00506    -0.07742
-0.00505    -0.16433
-0.00291    -0.24237
-0.00087    0.58222
0.00174    0.51234
0.00182    -0.30178
0.00261    -0.35130
0.00353    -0.40810
0.00353    -0.46603
0.00521    0.43997
0.00611    -0.53814
0.00695    0.36510
0.01214    -0.60537
0.01214    0.29730
0.01688    -0.68297
0.01731    0.24232
0.02334    -0.76408
0.02420    0.18013
0.03625    -0.80648
0.03650    0.12299
0.05147    0.07482
0.05606    -0.83319
0.06516    0.05587
0.07472    0.03109
0.07501    -0.84423
0.09499    0.00353
0.10084    -0.83420
0.11357    -0.02288
0.11729    -0.82749
0.13271    -0.04275
0.13443    -0.81784
0.15208    -0.81044
0.15242    -0.06557
0.17290    -0.79508
0.17691    -0.08909
0.18940    -0.77970
0.20195    -0.10430
0.21194    -0.77427
0.22227    -0.11113
0.23415    -0.77243
0.24122    -0.12186
0.25134    -0.77407
0.26090    -0.13462
0.27020    -0.77431
0.27954    -0.14486
0.28772    -0.77389
0.29939    -0.15473
0.30667    -0.77379
0.31700    -0.15816
0.32303    -0.77165
0.33612    -0.16178
0.33797    -0.77147
0.35391    -0.77356
0.35507    -0.16490
0.37212    -0.77347
0.37384    -0.16481
0.39106    -0.77247
0.39279    -0.16471
0.40570    -0.77206
0.41269    -0.16214
0.42224    -0.77105
0.43068    -0.15957
0.43757    -0.76954
0.44905    -0.15948
0.45617    -0.76414
0.46823    -0.15468
0.47546    -0.75044
0.48675    -0.14885
0.49536    -0.73876
0.50933    -0.13774
0.50991    -0.71941
0.51868    -0.68321
0.52541    -0.64503
0.53230    -0.62174
0.53402    -0.11837
0.53866    -0.57577
0.54952    -0.52467
0.55420    -0.09427
0.56158    -0.47933
0.57341    -0.43831
0.57398    -0.07795
0.59258    -0.06250
0.59513    -0.44569
0.60808    -0.45559
0.61067    -0.04560
0.62555    -0.46682
0.63220    -0.01836
0.64404    -0.47675
0.65200    0.01060
0.66492    -0.47634
0.66699    0.02717
0.68602    -0.44654
0.69070    0.06648
0.70436    -0.42072
0.71372    0.09421
0.72061    -0.39730
0.73241    0.13658
0.73414    -0.37012
0.74828    -0.34949
0.75104    0.15947
0.76482    -0.31997
0.76826    0.18386
0.77411    -0.29503
0.78549    -0.27971
0.78893    0.21852
0.80495    -0.24232
0.80788    0.24650
0.82338    -0.21160
0.82654    0.27250
0.84164    -0.18301
0.84383    0.29218
0.86146    -0.15275
0.86472    0.31854
0.88022    -0.12809
0.88315    0.33431
0.89916    -0.11540
0.90127    0.35219
0.91846    -0.09825
0.92156    0.36583
0.93577    -0.06953
0.94050    0.37133
0.94700    -0.04456
0.95342    -0.02088
0.95945    0.36265
0.96264    0.01043
0.96978    0.03858
0.97874    0.33083
0.98184    0.09245
0.99002    0.15085
0.99131    0.26972
0.99648    0.21521
