0	0.513972682675
2	0.722206909494
4	0.923516724888
6	1.111708883500
8	1.281752847420
10	1.427721681480
12	1.540625025410
13	1.579089979720
14	1.598993727950
15	1.595616563050
16	1.564194697010
17	1.501531306680
18	1.409228798260
19	1.309796982400
20	1.283357639710
