VARIABLES="X","Y","Z","CP","CFX","CFY","CFZ", "X/C"
ZONE, t="CFL3D, SA-neg, L1, Struct, OM6,  eta=0.20"
1.846469790E-01  2.952035964E-01  1.873881929E-02  -6.360683441E-01  5.360521376E-03  -1.081326045E-03  3.185083857E-03  1.558128651E-02
1.857260615E-01  2.952035964E-01  1.929253340E-02  -6.920416951E-01  5.420827307E-03  -1.157666324E-03  3.017711686E-03  1.676383987E-02
1.868761033E-01  2.952035964E-01  1.984100789E-02  -7.468559146E-01  5.455611739E-03  -1.221508253E-03  2.834557090E-03  1.802415401E-02
1.881018728E-01  2.952035964E-01  2.038278058E-02  -7.990885973E-01  5.465370603E-03  -1.271110261E-03  2.641248051E-03  1.936745830E-02
1.894084811E-01  2.952035964E-01  2.091676183E-02  -8.485924006E-01  5.457100458E-03  -1.309975283E-03  2.444864949E-03  2.079935372E-02
1.908013374E-01  2.952035964E-01  2.144140564E-02  -8.952497840E-01  5.427218042E-03  -1.336142421E-03  2.246070653E-03  2.232576720E-02
1.922863126E-01  2.952035964E-01  2.195557766E-02  -9.379394650E-01  5.376123823E-03  -1.348087681E-03  2.049472881E-03  2.395313047E-02
1.938695610E-01  2.952035964E-01  2.245878056E-02  -9.764691591E-01  5.310379434E-03  -1.348942867E-03  1.860208344E-03  2.568819188E-02
1.955577433E-01  2.952035964E-01  2.295018546E-02  -1.010641336E+00  5.227829330E-03  -1.337326830E-03  1.678948058E-03  2.753824741E-02
1.973578930E-01  2.952035964E-01  2.342968807E-02  -1.039306641E+00  5.129811354E-03  -1.312257256E-03  1.509489142E-03  2.951100841E-02
1.992775649E-01  2.952035964E-01  2.389828116E-02  -1.062140942E+00  5.022654310E-03  -1.276704133E-03  1.355198445E-03  3.161475062E-02
2.013247609E-01  2.952035964E-01  2.435698546E-02  -1.078781843E+00  4.904774018E-03  -1.229542540E-03  1.216172706E-03  3.385824710E-02
2.035079449E-01  2.952035964E-01  2.480819076E-02  -1.088069081E+00  4.779721145E-03  -1.171238604E-03  1.095202984E-03  3.625077009E-02
2.058361769E-01  2.952035964E-01  2.525588311E-02  -1.090151191E+00  4.654707387E-03  -1.106109470E-03  9.927931242E-04  3.880224749E-02
2.083189934E-01  2.952035964E-01  2.570355497E-02  -1.085147023E+00  4.526122473E-03  -1.032943139E-03  9.061593446E-04  4.152313247E-02
